Date,Open,Low,High,Close,Volume,movAvg50,movAvg100,movAvg200
16-Dec-11,24.5,24.5,30,30,439,28.972,27.354,20.657
17-Dec-11,29.5,27.5,32,30.9,372,28.924,27.495,20.754
18-Dec-11,30.9,30.9,33.3,33.3,303,28.948,27.656,20.862
19-Dec-11,32.9,30.9,32.9,32.7,20,28.952,27.813,20.968
20-Dec-11,32.7,32.6,34.2,33.3,424,28.952,27.966,21.076
21-Dec-11,33.2,32.5,33.8,33,74,28.952,28.122,21.182
22-Dec-11,33.2,33,35.7,35.3,627,28.984,28.29,21.2985
23-Dec-11,34.9,34.8,35,34.9,78,29.008,28.445,21.408
24-Dec-11,34.7,34.7,34.9,34.9,1176,29.016,28.604,21.5175
25-Dec-11,33.5,33.4,35.4,35.4,190,29.052,28.768,21.636
26-Dec-11,33.8,33.6,33.8,33.7,24,29.054,28.91,21.7425
27-Dec-11,34.9,34.9,34.9,34.9,6,29.084,29.064,21.8535
28-Dec-11,35,35,36.3,36.3,28,29.11,29.237,21.975
29-Dec-11,35,35,36.8,36.5,266,29.146,29.408,22.0975
30-Dec-11,36.9,36.5,37.9,37.4,384,29.236,29.584,22.2205
31-Dec-11,37.2,37.1,39.2,38,439,29.304,29.774,22.351
1-Jan-12,38,38,38.8,38.8,64,29.404,29.943,22.482
2-Jan-12,38.2,38,38.9,38,73,29.49,30.108,22.6085
3-Jan-12,38.1,38.1,39.6,38.5,167,29.576,30.273,22.737
4-Jan-12,38.9,37.6,41.7,41,798,29.746,30.455,22.877
5-Jan-12,41,40,42,40,586,29.924,30.625,23.012
6-Jan-12,40.3,38.1,45,38.7,2267,30.046,30.783,23.1405
7-Jan-12,39,38,40,40,1109,30.186,30.947,23.2755
8-Jan-12,40.5,38.9,43,43,1708,30.388,31.138,23.4255
9-Jan-12,41.6,39.5,42.8,40.3,847,30.558,31.311,23.5595
10-Jan-12,40,39.8,41.9,41,802,30.748,31.491,23.6945
11-Jan-12,40.5,40,43.3,42.9,968,30.974,31.69,23.835
12-Jan-12,41.5,40.7,42.9,42.8,727,31.2,31.888,23.9655
13-Jan-12,42.5,40,42.8,42.8,1576,31.46,32.037,24.1025
14-Jan-12,40.8,40.7,42.5,42.5,173,31.736,32.182,24.237
15-Jan-12,41.9,41.8,42.4,42.3,231,31.982,32.297,24.3695
16-Jan-12,42.3,42.3,42.5,42.5,496,32.256,32.417,24.502
17-Jan-12,42.2,42.2,43.4,43.2,914,32.6,32.54,24.638
18-Jan-12,43,42.4,43.2,42.6,414,32.926,32.656,24.7665
19-Jan-12,42.8,40,42.8,41.6,694,33.258,32.762,24.8965
20-Jan-12,41.6,36.5,41.9,36.6,1391,33.55,32.788,25.0015
21-Jan-12,36.6,29.5,37.5,32,2245,33.77,32.768,25.0915
22-Jan-12,32,27.4,32,30.7,1200,33.944,32.741,25.167
23-Jan-12,30.7,28.6,31.4,29.6,708,34.118,32.707,25.237
24-Jan-12,28.7,28,33.9,29.5,907,34.274,32.672,25.3055
25-Jan-12,28.1,26.5,28.3,26.6,244,34.352,32.6,25.3605
26-Jan-12,27.5,27.2,37.4,34.1,623,34.554,32.611,25.4535
27-Jan-12,37.1,34.9,39.8,39.1,617,34.928,32.682,25.5715
28-Jan-12,39.7,38,40,39.2,2310,35.272,32.754,25.69
29-Jan-12,39.2,38.8,40,39.1,584,35.586,32.815,25.808
30-Jan-12,39.3,25,40.9,40,913,35.966,32.885,25.933
31-Jan-12,40,38.8,41,38.8,476,36.324,32.946,26.0475
1-Feb-12,40.2,39,40.9,40.9,674,36.724,33.043,26.1725
2-Feb-12,40.2,38.8,40.6,39.6,768,37.066,33.118,26.291
3-Feb-12,39,38.8,39.6,39.4,437,37.364,33.19,26.4085
4-Feb-12,38.9,38.4,39,38.6,442,37.536,33.254,26.5255
5-Feb-12,38.5,38.2,39,38.9,400,37.696,33.31,26.6405
6-Feb-12,38.9,36.1,40,40,549,37.83,33.389,26.767
7-Feb-12,37.1,36,39,37.6,673,37.928,33.44,26.884
8-Feb-12,35.8,32.5,36.4,32.6,2546,37.914,33.433,26.977
9-Feb-12,32.4,30.1,33.9,32.9,820,37.912,33.432,27.0735
10-Feb-12,32.2,31.4,33.2,32.1,416,37.848,33.416,27.165
11-Feb-12,32,29.6,33.1,29.6,1928,37.742,33.375,27.2475
12-Feb-12,29,27.4,34.3,32.9,2849,37.702,33.359,27.3465
13-Feb-12,33,31.1,33,32.6,234,37.646,33.349,27.4465
14-Feb-12,31.1,29.2,32.5,29.2,389,37.556,33.305,27.529
15-Feb-12,29.3,29.2,30.9,30.4,394,37.466,33.275,27.618
16-Feb-12,30.3,28.8,30.3,28.8,242,37.316,33.213,27.6965
17-Feb-12,29.9,28.5,29.9,29.6,1657,37.178,33.162,27.7805
18-Feb-12,29,27.9,29.7,28.5,272,37,33.118,27.8575
19-Feb-12,28.5,28.3,31.6,29.5,1833,36.83,33.067,27.9405
20-Feb-12,29.5,29,29.5,29,72,36.634,33.019,28.011
21-Feb-12,28.9,28.6,29.8,29.8,290,36.47,32.98,28.0855
22-Feb-12,28.6,28.5,31,29.5,1182,36.29,32.933,28.1585
23-Feb-12,29.5,28.7,31.8,31.1,1763,36.092,32.919,28.2395
24-Feb-12,31.3,30,31.3,30.3,721,35.898,32.911,28.3155
25-Feb-12,30.7,29.7,31.5,30.6,788,35.736,32.891,28.393
26-Feb-12,30.6,30.5,31.4,31.3,424,35.562,32.874,28.473
27-Feb-12,30.9,30.7,31.6,31.1,129,35.324,32.856,28.552
28-Feb-12,31.5,27.7,32,27.7,3644,35.072,32.815,28.6165
29-Feb-12,28.5,27.3,32.5,32,2268,34.892,32.82,28.7015
1-Mar-12,31.8,31.5,32.5,32,1058,34.674,32.824,28.7915
2-Mar-12,31.9,31.8,34.2,33.9,2577,34.496,32.848,28.89
3-Mar-12,33.5,32,34.8,34,1082,34.32,32.89,28.9895
4-Mar-12,32.9,32.6,35.1,34.9,1461,34.168,32.952,29.0965
5-Mar-12,35,33.7,35.9,35.3,1197,34.028,33.005,29.208
6-Mar-12,35.2,34.4,35.8,34.8,737,33.874,33.065,29.312
7-Mar-12,35.1,31.1,37,34.6,3394,33.702,33.151,29.4145
8-Mar-12,34.6,32.4,35.5,32.7,720,33.504,33.215,29.509
9-Mar-12,34.5,31.2,34.5,31.4,901,33.3,33.279,29.597
10-Mar-12,33.4,32,33.4,33,973,33.228,33.389,29.6915
11-Mar-12,33.3,33.3,34.9,33.9,260,33.266,33.518,29.796
12-Mar-12,33.5,33.5,34.1,34,70,33.332,33.638,29.897
13-Mar-12,34.3,34.3,36,35.6,1250,33.452,33.785,30.008
14-Mar-12,35.1,33.6,36.1,33.6,1528,33.534,33.904,30.1115
15-Mar-12,33.9,33.2,35.2,34.1,1591,33.684,34.018,30.2145
16-Mar-12,34.2,34.1,35.3,34.5,342,33.692,34.123,30.32
17-Mar-12,34.7,34.5,35.3,35.3,89,33.616,34.272,30.4295
18-Mar-12,35.1,35,36,36,303,33.552,34.412,30.5445
19-Mar-12,36.1,35.6,37,36.5,185,33.5,34.543,30.6615
20-Mar-12,36.5,36,37.1,36.3,162,33.426,34.696,30.7735
21-Mar-12,36.5,36.4,38.1,37.6,994,33.402,34.863,30.8925
22-Mar-12,38,37.2,38.4,38.4,1036,33.352,35.038,31.017
23-Mar-12,37.2,36.5,38.6,37.2,999,33.304,35.185,31.1355
24-Mar-12,37.5,37.2,38.2,37.3,650,33.262,35.313,31.253
25-Mar-12,37.4,37.2,37.7,37.3,302,33.236,35.386,31.37
26-Mar-12,37.4,37.3,37.9,37.5,1960,33.208,35.452,31.4735
27-Mar-12,37.6,37.2,38.9,37.3,2747,33.154,35.492,31.574
28-Mar-12,37.7,37,38.1,37.2,1108,33.146,35.537,31.675
29-Mar-12,37.1,37,37.8,37.2,1421,33.238,35.576,31.771
30-Mar-12,37.5,36.8,38,37,1131,33.32,35.616,31.869
31-Mar-12,37.1,35.5,37.3,37.2,849,33.422,35.635,31.9625
1-Apr-12,37.4,36.8,37.5,36.8,277,33.566,35.654,32.0495
2-Apr-12,37.3,36.4,37.5,36.4,610,33.636,35.669,32.1365
3-Apr-12,37,36.1,37.4,37.3,922,33.73,35.688,32.228
4-Apr-12,37.5,36.3,38.1,36.3,1359,33.872,35.714,32.312
5-Apr-12,37.7,37,38.2,37,1021,34.004,35.735,32.3995
6-Apr-12,37.6,36.9,37.6,37.1,1389,34.17,35.743,32.49
7-Apr-12,37,36.9,37.6,37.1,668,34.32,35.749,32.5785
8-Apr-12,37.4,37.2,37.5,37.3,386,34.496,35.748,32.666
9-Apr-12,37.3,37,37.4,37,275,34.646,35.738,32.756
10-Apr-12,37.4,37,37.4,37.1,208,34.808,35.721,32.832
11-Apr-12,37.1,36.9,38.2,37.5,3108,34.962,35.716,32.912
12-Apr-12,38.2,37.5,38.2,38.1,2648,35.134,35.712,32.9925
13-Apr-12,38,38,38.5,38.3,354,35.278,35.685,33.07
14-Apr-12,38.1,37.8,38.5,37.8,1026,35.428,35.663,33.144
15-Apr-12,38.3,37.7,38.3,37.7,552,35.57,35.653,33.218
16-Apr-12,38,35.2,38.1,35.2,1266,35.648,35.605,33.276
17-Apr-12,37,36.9,37.5,37.1,541,35.768,35.546,33.342
18-Apr-12,37.1,36.9,38.5,37.7,4369,35.968,35.52,33.4155
19-Apr-12,37.9,37.5,38,37.5,1475,36.078,35.485,33.488
20-Apr-12,37.5,37.5,38.2,38.2,1949,36.202,35.438,33.564
21-Apr-12,38.2,37.8,38.6,38,1225,36.284,35.39,33.639
22-Apr-12,38.1,38,38.2,38.1,603,36.366,35.343,33.69
23-Apr-12,38,38,38.3,38.1,509,36.43,35.299,33.7405
24-Apr-12,38.3,38,38.6,38.3,2095,36.49,35.259,33.778
25-Apr-12,38.3,38.2,38.5,38.4,2464,36.562,35.218,33.8175
26-Apr-12,38.4,38.2,38.5,38.4,532,36.638,35.17,33.855
27-Apr-12,38.2,37.8,38.5,38.2,1410,36.748,35.126,33.891
28-Apr-12,38.1,37.8,38.2,37.8,2566,36.876,35.088,33.925
29-Apr-12,37.7,36.9,38,37.1,1537,36.958,35.093,33.9405
30-Apr-12,37.1,36.9,37.4,37.4,1455,37.028,35.147,33.9575
1-May-12,37.4,37.1,37.4,37.3,200,37.094,35.213,33.977
2-May-12,37,36.8,37.3,37.1,835,37.124,35.288,33.9975
3-May-12,37,36.5,37.2,36.5,1340,37.182,35.358,34.015
4-May-12,36.8,36.4,36.9,36.5,1270,37.23,35.457,34.0285
5-May-12,36.5,35.8,36.7,35.8,1581,37.256,35.474,34.0425
6-May-12,35.8,35,36.6,35,733,37.25,35.433,34.0575
7-May-12,36,35.1,36.2,35.2,464,37.234,35.393,34.0735
8-May-12,35.2,35.1,36.6,36.1,2393,37.226,35.363,34.089
9-May-12,36.1,36.1,36.9,36.2,1464,37.224,35.325,34.105
10-May-12,36.2,36.2,36.8,36.5,600,37.202,35.302,34.124
11-May-12,36.8,36.1,36.8,36.7,233,37.168,35.26,34.1515
12-May-12,36.2,36,36.9,36.5,1891,37.154,35.229,34.1735
13-May-12,36,35.6,36.5,36.4,1202,37.136,35.199,34.1945
14-May-12,35.9,35.5,36.8,36.4,1040,37.118,35.177,34.2155
15-May-12,36.1,35.6,38.1,38,2155,37.128,35.168,34.239
16-May-12,36.8,36.7,40,39.6,4393,37.174,35.164,34.2765
17-May-12,39.3,39,40.1,39.2,2421,37.214,35.18,34.31
18-May-12,39,37.8,39.9,39.6,1099,37.262,35.25,34.3415
19-May-12,39,38.3,40.9,40.9,3395,37.34,35.33,34.381
20-May-12,39.4,39.3,40,39.7,1360,37.39,35.406,34.411
21-May-12,39.4,39.3,39.8,39.4,1026,37.442,35.504,34.4395
22-May-12,39.9,37.6,41.7,37.6,2326,37.466,35.551,34.455
23-May-12,39,38,39.7,38,2768,37.48,35.605,34.477
24-May-12,37.8,37.8,39.6,39.4,3522,37.542,35.707,34.506
25-May-12,39.3,38.1,39.5,38.6,3295,37.574,35.789,34.532
26-May-12,38.2,38,39.6,38.5,2038,37.602,35.886,34.5495
27-May-12,38.5,38.2,39.2,38.7,523,37.634,35.977,34.5695
28-May-12,38.7,38.4,39.1,38.5,760,37.658,36.077,34.5975
29-May-12,38.4,38.4,38.8,38.8,367,37.694,36.17,34.6185
30-May-12,38.5,38.3,39.4,38.8,2699,37.728,36.268,34.6435
31-May-12,38.9,38.5,39.5,38.8,1770,37.754,36.358,34.669
1-Jun-12,38.6,38.3,39.6,38.8,3901,37.768,36.451,34.692
2-Jun-12,38.8,38.8,42.4,41.5,9310,37.832,36.555,34.737
3-Jun-12,41.5,40.1,43,42.3,2743,37.922,36.675,34.793
4-Jun-12,42.6,41.2,42.9,42.1,1176,38.01,36.79,34.8405
5-Jun-12,42.1,41.1,42.5,42.3,1328,38.152,36.9,34.887
6-Jun-12,42,41.2,45,43.5,4343,38.28,37.024,34.94
7-Jun-12,43.5,42.6,43.8,43.2,3070,38.39,37.179,34.997
8-Jun-12,43.1,42.8,43.8,42.8,3273,38.496,37.287,35.0535
9-Jun-12,43,42.6,43.5,42.9,1710,38.59,37.396,35.11
10-Jun-12,42.9,42.5,43.1,43.1,844,38.692,37.488,35.168
11-Jun-12,43.1,42.8,43.2,42.9,608,38.788,37.577,35.2335
12-Jun-12,42.7,42.3,42.9,42.5,1336,38.876,37.653,35.3025
13-Jun-12,42.6,42.3,43,42.9,2927,38.968,37.729,35.367
14-Jun-12,42.5,42.2,43,42.5,2623,39.05,37.806,35.4355
15-Jun-12,42.5,42,43,42.7,1356,39.136,37.887,35.519
16-Jun-12,42.8,42.4,43,42.7,2744,39.226,37.987,35.601
17-Jun-12,42.5,41.3,42.7,41.7,1210,39.304,38.09,35.6845
18-Jun-12,42,41.6,42.1,42,1322,39.402,38.18,35.7845
19-Jun-12,41.6,41.6,43,42.4,3342,39.502,38.265,35.8915
20-Jun-12,42.3,42.1,42.6,42.1,2083,39.598,38.346,35.992
21-Jun-12,42,41.9,42.5,42,2415,39.696,38.41,36.0975
22-Jun-12,42,42,42.4,42.4,726,39.814,38.498,36.201
23-Jun-12,42.3,42.1,42.6,42.1,751,39.926,38.578,36.298
24-Jun-12,42.2,42.1,42.3,42.3,183,40.056,38.656,36.3895
25-Jun-12,42.1,41.9,42.3,41.9,1186,40.194,38.722,36.497
26-Jun-12,42.2,42,42.3,42.2,719,40.334,38.784,36.598
27-Jun-12,42.1,41.8,43,42.5,1256,40.462,38.844,36.6935
28-Jun-12,42.9,42.1,44,42.3,2764,40.584,38.904,36.8
29-Jun-12,42.6,41.2,43.4,42.8,4441,40.71,38.956,36.9095
30-Jun-12,42.6,41.5,43.2,41.9,4083,40.814,38.991,37.0145
1-Jul-12,42.1,41.6,42.7,41.6,773,40.916,39.035,37.11
2-Jul-12,41.8,41.5,42,42,1353,41.028,39.082,37.1975
3-Jul-12,41.9,40.7,41.9,41,1613,41.12,39.119,37.2525
4-Jul-12,41,40.2,41.2,40.7,2059,41.174,39.151,37.3015
5-Jul-12,40.8,40.2,41.3,40.6,2250,41.194,39.184,37.338
6-Jul-12,40.5,40.5,41.1,40.8,2032,41.226,39.22,37.3785
7-Jul-12,41,40.6,42.1,41.1,2492,41.256,39.259,37.4175
8-Jul-12,41.3,41,41.3,41.2,536,41.262,39.301,37.4585
9-Jul-12,41,40.7,41,40.7,1149,41.282,39.336,37.4855
10-Jul-12,40.6,40.6,41.7,41.2,2138,41.318,39.38,37.517
11-Jul-12,41.4,41.1,41.9,41.7,1354,41.4,39.433,37.551
12-Jul-12,41.6,41.3,42,41.8,1002,41.476,39.478,37.583
13-Jul-12,41.9,41.3,41.9,41.9,645,41.526,39.534,37.624
14-Jul-12,41.4,41.3,42.5,42.3,3163,41.6,39.587,37.661
15-Jul-12,41.7,41.4,42,41.5,1095,41.66,39.631,37.687
16-Jul-12,41.5,41.4,41.5,41.4,620,41.714,39.674,37.7115
17-Jul-12,41.6,41.2,41.7,41.6,1000,41.776,39.717,37.7325
18-Jul-12,41.6,40.6,41.9,41,3300,41.82,39.757,37.7475
19-Jul-12,41,39,41.1,39.6,7166,41.836,39.782,37.7515
20-Jul-12,39.7,39.3,41,40.7,1599,41.874,39.814,37.765
21-Jul-12,40.7,38.4,40.7,38.4,2016,41.866,39.817,37.7645
22-Jul-12,38.2,37.8,38.7,38.4,2553,41.804,39.818,37.7515
23-Jul-12,38.5,37.9,39.8,37.9,2051,41.716,39.819,37.741
24-Jul-12,38.5,38.5,40.5,40.4,2291,41.682,39.846,37.7495
25-Jul-12,40,39.5,40.5,40.2,1643,41.64,39.896,37.7505
26-Jul-12,40.2,40,41.5,40.1,3905,41.572,39.926,37.736
27-Jul-12,40.3,40,42.3,40.5,6054,41.518,39.954,37.737
28-Jul-12,40.5,40.4,41.5,40.7,1785,41.476,39.986,37.7355
29-Jul-12,40.6,40.3,41,40.7,900,41.432,40.011,37.7245
30-Jul-12,40.4,40.3,40.5,40.3,312,41.376,40.034,37.712
31-Jul-12,40.4,40.1,40.7,40.1,783,41.32,40.054,37.6985
1-Aug-12,40.5,39.8,41,40.2,1243,41.274,40.075,37.687
2-Aug-12,40.1,39.2,40.2,39.7,2022,41.21,40.089,37.674
3-Aug-12,39.7,39.1,39.7,39.7,1147,41.154,40.102,37.66
4-Aug-12,39.6,39.4,40,39.8,2614,41.096,40.116,37.643
5-Aug-12,39.5,39.5,40.5,39.6,1422,41.034,40.13,37.628
6-Aug-12,39.5,39.5,39.9,39.6,950,40.992,40.148,37.618
7-Aug-12,39.6,39.6,40,39.8,3968,40.948,40.175,37.634
8-Aug-12,39.6,39,40,39.7,4513,40.894,40.198,37.6725
9-Aug-12,39.2,37.5,39.3,38,1862,40.812,40.205,37.709
10-Aug-12,37.8,37.1,39,38.3,3525,40.738,40.217,37.7525
11-Aug-12,38.2,38,39,38.6,4309,40.662,40.238,37.798
12-Aug-12,38.6,38,39.4,38.5,7818,40.59,40.258,37.8575
13-Aug-12,38.7,38.3,40.9,40.5,6412,40.554,40.305,37.8895
14-Aug-12,39.6,39.6,42.9,41.6,11977,40.548,40.371,37.902
15-Aug-12,41.6,41,43,42.1,14179,40.546,40.44,37.9165
16-Aug-12,42.3,41.9,43,42.8,8422,40.552,40.507,37.935
17-Aug-12,42.1,42.1,43.8,43.4,11514,40.574,40.579,37.952
18-Aug-12,42.4,41.8,43.4,42.3,8216,40.564,40.637,37.9695
19-Aug-12,42.3,41.8,42.5,41.9,1478,40.564,40.689,37.9745
20-Aug-12,41.8,41.2,42.1,41.4,1921,40.56,40.738,37.9835
21-Aug-12,41.2,41.2,42.2,41.6,9701,40.552,40.79,37.9945
22-Aug-12,41.5,41.3,42.3,41.3,9516,40.558,40.839,38.008
23-Aug-12,41.3,41.3,42.4,42.4,8011,40.592,40.883,38.0255
24-Aug-12,42.4,41.6,42.4,42.4,7749,40.628,40.911,38.0375
25-Aug-12,42.1,41.9,42.6,42.5,6462,40.662,40.944,38.062
26-Aug-12,42.5,42.4,43.3,43.3,7068,40.706,40.981,38.1155
27-Aug-12,43.2,43.2,44.2,44.1,8403,40.764,41.013,38.1715
28-Aug-12,44,43.7,44.5,43.7,3530,40.824,41.053,38.2295
29-Aug-12,43.7,43,44.6,43,20101,40.86,41.089,38.2965
30-Aug-12,43,42.9,45,43.4,30758,40.894,41.147,38.349
31-Aug-12,43.6,43,45,43,20069,40.918,41.197,38.401
1-Sep-12,43,42.1,44.5,42.1,32822,40.922,41.224,38.4655
2-Sep-12,42.1,42.1,42.6,42.1,6747,40.918,41.259,38.524
3-Sep-12,42.1,42.1,42.7,42.1,8186,40.93,41.295,38.5905
4-Sep-12,42.1,41.5,42.4,41.6,18783,40.934,41.324,38.6505
5-Sep-12,41.5,41.3,42.1,41.5,20584,40.932,41.354,38.7155
6-Sep-12,41.5,40.1,41.8,40.3,27568,40.918,41.369,38.7695
7-Sep-12,40.3,40.3,41.8,41.8,21262,40.962,41.399,38.8335
8-Sep-12,41.6,41.3,42.6,42.4,43628,40.996,41.435,38.8965
9-Sep-12,42,42,43.1,42.7,26095,41.082,41.474,38.9625
10-Sep-12,42.6,41.6,42.7,41.8,17849,41.15,41.477,39.016
11-Sep-12,41.8,39.1,41.8,39.7,49796,41.186,41.451,39.063
12-Sep-12,39.6,38.4,40.9,38.8,24787,41.154,41.418,39.104
13-Sep-12,39.4,36.6,39.4,36.7,35632,41.084,41.362,39.131
